1727644736.613875 server started (428626): version 3.3a, socket /tmp/tmux-1000/default, protocol 8
1727644736.645240 format_expand1: expanding format: default
1727644736.645241 format_expand1: result is: default
1727644736.645243 format_replace: replaced 'E:status-right-style' with 'default'
1727644736.645246 format_expand1: found #{}: T;=/#{status-right-length}:status-right
1727644736.645248 format_expand1: expanding format: #{status-right-length}
1727644736.645250 format_expand1: found #{}: status-right-length
1727644736.645252 format_replace: format 'status-right-length' found: 40
1727644736.645254 format_replace: replaced 'status-right-length' with '40'
1727644736.645256 format_expand1: result is: 40
1727644736.645258 format_replace: modifier 0 is T
1727644736.645259 format_replace: modifier 1 is =
1727644736.645261 format_replace: modifier 1 argument 0: 40
1727644736.645265 format_replace: format 'status-right' found: #{?window_bigger,[#{window_offset_x}#,#{window_offset_y}] ,}"#{=21:pane_title}" %H:%M %d-%b-%y
1727644736.645267 format_expand1: expanding format: #{?window_bigger,[#{window_offset_x}#,#{window_offset_y}] ,}"#{=21:pane_title}" %H:%M %d-%b-%y
1727644736.645274 format_expand1: after time expanded: #{?window_bigger,[#{window_offset_x}#,#{window_offset_y}] ,}"#{=21:pane_title}" 14:18 29-Sep-24
1727644736.645279 format_expand1: found #{}: ?window_bigger,[#{window_offset_x}#,#{window_offset_y}] ,
1727644736.645281 format_replace: condition is: window_bigger
1727644736.645284 format_replace: condition 'window_bigger' found: 0
1727644736.645286 format_replace: condition 'window_bigger' is false
1727644736.645288 format_replace: replaced '?window_bigger,[#{window_offset_x}#,#{window_offset_y}] ,' with ''
1727644736.645290 format_expand1: found #{}: =21:pane_title
1727644736.645292 format_expand1: expanding format: 21
1727644736.645293 format_expand1: result is: 21
1727644736.645295 format_replace: modifier 0 is =
1727644736.645297 format_replace: modifier 0 argument 0: 21
1727644736.645300 format_replace: format 'pane_title' found: debian
1727644736.645302 format_replace: applied length limit 21: debian
1727644736.645304 format_replace: replaced '=21:pane_title' with 'debian'
1727644736.645306 format_expand1: result is: "debian" 14:18 29-Sep-24
1727644736.645308 format_replace: applied length limit 40: "debian" 14:18 29-Sep-24
1727644736.645310 format_replace: replaced 'T;=/#{status-right-length}:status-right' with '"debian" 14:18 29-Sep-24'
1727644736.645315 format_expand1: result is: #[align=left range=left default]#[push-default][0] #[pop-default]#[norange default]#[list=on align=left]#[list=left-marker]<#[list=right-marker]>#[list=on]#[range=window|0 list=focus default]#[push-default]0:zsh*#[pop-default]#[norange list=on default]#[nolist align=right range=right default]#[push-default]"debian" 14:18 29-Sep-24#[pop-default]#[norange default]
1727644736.645322 screen_write_cursormove: from 90,0 to 0,0
1727644736.645326 format_draw: #[align=left range=left default]#[push-default][0] #[pop-default]#[norange default]#[list=on align=left]#[list=left-marker]<#[list=right-marker]>#[list=on]#[range=window|0 list=focus default]#[push-default]0:zsh*#[pop-default]#[norange list=on default]#[nolist align=right range=right default]#[push-default]"debian" 14:18 29-Sep-24#[pop-default]#[norange default]
1727644736.645328 screen_write_start: size 364x1, no pane
1727644736.645332 screen_write_start: size 364x1, no pane
1727644736.645335 screen_write_start: size 364x1, no pane
1727644736.645338 screen_write_start: size 364x1, no pane
1727644736.645341 screen_write_start: size 364x1, no pane
1727644736.645345 screen_write_start: size 364x1, no pane
1727644736.645348 screen_write_start: size 364x1, no pane
1727644736.645351 screen_write_start: size 364x1, no pane
1727644736.645354 style_parse: align=left range=left default
1727644736.645356 style_parse: align=left
1727644736.645358 style_parse: range=left
1727644736.645359 style_parse: default
1727644736.645362 format_draw: style 'align=left range=left default' -> 'range=left,align=left,fg=black,bg=green'
1727644736.645364 style_parse: push-default
1727644736.645365 style_parse: push-default
1727644736.645368 format_draw: style 'push-default' -> 'range=left,align=left,push-default,fg=black,bg=green'
1727644736.645370 style_parse: pop-default
1727644736.645371 style_parse: pop-default
1727644736.645374 format_draw: style 'pop-default' -> 'range=left,align=left,pop-default,fg=black,bg=green'
1727644736.645375 style_parse: norange default
1727644736.645377 style_parse: norange
1727644736.645378 style_parse: default
1727644736.645381 format_draw: style 'norange default' -> 'align=left,fg=black,bg=green'
1727644736.645382 style_parse: list=on align=left
1727644736.645384 style_parse: list=on
1727644736.645385 style_parse: align=left
1727644736.645388 format_draw: style 'list=on align=left' -> 'list=on,align=left,fg=black,bg=green'
1727644736.645389 format_draw: change LEFT -> LIST
1727644736.645391 style_parse: list=left-marker
1727644736.645392 style_parse: list=left-marker
1727644736.645395 format_draw: style 'list=left-marker' -> 'list=left-marker,align=left,fg=black,bg=green'
1727644736.645396 format_draw: change LIST -> LIST_LEFT
1727644736.645398 style_parse: list=right-marker
1727644736.645401 style_parse: list=right-marker
1727644736.645404 format_draw: style 'list=right-marker' -> 'list=right-marker,align=left,fg=black,bg=green'
1727644736.645406 format_draw: change LIST_LEFT -> LIST_RIGHT
1727644736.645407 style_parse: list=on
1727644736.645409 style_parse: list=on
1727644736.645411 format_draw: style 'list=on' -> 'list=on,align=left,fg=black,bg=green'
1727644736.645412 format_draw: change LIST_RIGHT -> LIST
1727644736.645414 style_parse: range=window|0 list=focus default
1727644736.645416 style_parse: range=window|0
1727644736.645417 style_parse: list=focus
1727644736.645419 style_parse: default
1727644736.645422 format_draw: style 'range=window|0 list=focus default' -> 'list=focus,range=window|0,align=left,fg=black,bg=green'
1727644736.645423 style_parse: push-default
1727644736.645425 style_parse: push-default
1727644736.645427 format_draw: style 'push-default' -> 'list=focus,range=window|0,align=left,push-default,fg=black,bg=green'
1727644736.645429 style_parse: pop-default
1727644736.645431 style_parse: pop-default
1727644736.645433 format_draw: style 'pop-default' -> 'list=focus,range=window|0,align=left,pop-default,fg=black,bg=green'
1727644736.645435 style_parse: norange list=on default
1727644736.645437 style_parse: norange
1727644736.645438 style_parse: list=on
1727644736.645440 style_parse: default
1727644736.645442 format_draw: style 'norange list=on default' -> 'list=on,align=left,fg=black,bg=green'
1727644736.645444 style_parse: nolist align=right range=right default
1727644736.645446 style_parse: nolist
1727644736.645447 style_parse: align=right
1727644736.645449 style_parse: range=right
1727644736.645450 style_parse: default
1727644736.645453 format_draw: style 'nolist align=right range=right default' -> 'range=right,align=right,fg=black,bg=green'
1727644736.645454 format_draw: change LIST -> RIGHT
1727644736.645456 style_parse: push-default
1727644736.645458 style_parse: push-default
1727644736.645460 format_draw: style 'push-default' -> 'range=right,align=right,push-default,fg=black,bg=green'
1727644736.645462 style_parse: pop-default
1727644736.645464 style_parse: pop-default
1727644736.645467 format_draw: style 'pop-default' -> 'range=right,align=right,pop-default,fg=black,bg=green'
1727644736.645469 style_parse: norange default
1727644736.645470 style_parse: norange
1727644736.645472 style_parse: default
1727644736.645474 format_draw: style 'norange default' -> 'align=right,fg=black,bg=green'
1727644736.645476 screen_write_collect_flush: flushed 1 items (screen_write_stop)
1727644736.645478 format_draw: width LEFT is 4
1727644736.645480 screen_write_collect_flush: flushed 1 items (screen_write_stop)
1727644736.645482 format_draw: width CENTRE is 0
1727644736.645483 screen_write_collect_flush: flushed 1 items (screen_write_stop)
1727644736.645485 format_draw: width RIGHT is 24
1727644736.645487 screen_write_collect_flush: flushed 1 items (screen_write_stop)
1727644736.645488 format_draw: width ABSOLUTE_CENTRE is 0
1727644736.645490 screen_write_collect_flush: flushed 1 items (screen_write_stop)
1727644736.645492 format_draw: width LIST is 6
1727644736.645493 screen_write_collect_flush: flushed 1 items (screen_write_stop)
1727644736.645495 format_draw: width LIST_LEFT is 1
1727644736.645497 screen_write_collect_flush: flushed 1 items (screen_write_stop)
1727644736.645498 format_draw: width LIST_RIGHT is 1
1727644736.645500 screen_write_collect_flush: flushed 1 items (screen_write_stop)
1727644736.645502 format_draw: width AFTER is 0
1727644736.645503 format_draw: focus 0-6
1727644736.645505 format_draw: range 1|0 is LEFT 0-5
1727644736.645506 format_draw: range 3|0 is LIST 0-7
1727644736.645508 format_draw: range 2|0 is RIGHT 0-25
1727644736.645510 screen_write_cursormove: from 0,0 to 0,0
1727644736.645512 screen_write_cursormove: from 0,0 to 66,0
1727644736.645514 screen_write_cursormove: from 66,0 to 10,0
1727644736.645516 screen_write_cursormove: from 10,0 to 38,0
1727644736.645518 screen_write_cursormove: from 38,0 to 4,0
1727644736.645519 screen_write_cursormove: from 4,0 to 45,0
1727644736.645523 format_draw: range 1|0 at 0-4
1727644736.645525 format_draw: range 3|0 at 4-10
1727644736.645526 format_draw: range 2|0 at 66-90
1727644736.645529 screen_write_cursormove: from 45,0 to 0,0
1727644736.645531 screen_write_collect_flush: flushed 0 items (screen_write_stop)
1727644736.645532 unref client 0x55724e0dd5b0 (2 references)
1727644736.645535 status_redraw exit: force=1, changed=1
1727644736.645538 screen_redraw_set_context: /dev/pts/1 @0 ox=0 oy=0 sx=90 sy=42 1/0
1727644736.645540 /dev/pts/1 sync start
1727644736.645543 /dev/pts/1: \033P=1s\033\\
1727644736.645546 /dev/pts/1: \033[?25l
1727644736.645548 /dev/pts/1: current mode CURSOR,WRAP
1727644736.645550 /dev/pts/1: setting mode WRAP
1727644736.645551 /dev/pts/1: redrawing borders
1727644736.645554 screen_redraw_draw_borders: /dev/pts/1 @0
1727644736.645583 /dev/pts/1: redrawing panes
1727644736.645585 screen_redraw_draw_panes: /dev/pts/1 @0
1727644736.645587 screen_redraw_draw_pane: /dev/pts/1 @0 %0
1727644736.645589 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,0 at 0,0, width 90
1727644736.645590 %0: style changed
1727644736.645592 format_defaults: c=none
1727644736.645593 format_defaults: s=none
1727644736.645595 format_defaults: wl=none
1727644736.645596 format_defaults: wp=%0
1727644736.645598 options_string_to_style: window-active-style is 'default'
1727644736.645601 style_parse: default
1727644736.645602 style_parse: default
1727644736.645604 options_string_to_style: window-style is 'default'
1727644736.645606 style_parse: default
1727644736.645607 style_parse: default
1727644736.645609 tty_draw_line: px=0 py=0 nx=90 atx=0 aty=0
1727644736.645611 tty_draw_line: defaults: fg=8, bg=8
1727644736.645613 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645615 tty_clear_line: /dev/pts/1, 90 at 0,0
1727644736.645617 /dev/pts/1: \033[K
1727644736.645620 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,1 at 0,1, width 90
1727644736.645621 tty_draw_line: px=0 py=1 nx=90 atx=0 aty=1
1727644736.645623 tty_draw_line: defaults: fg=8, bg=8
1727644736.645625 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645626 tty_clear_line: /dev/pts/1, 90 at 0,1
1727644736.645628 /dev/pts/1: \r
1727644736.645630 /dev/pts/1: \n
1727644736.645633 /dev/pts/1: \033[K
1727644736.645635 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,2 at 0,2, width 90
1727644736.645637 tty_draw_line: px=0 py=2 nx=90 atx=0 aty=2
1727644736.645638 tty_draw_line: defaults: fg=8, bg=8
1727644736.645640 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645642 tty_clear_line: /dev/pts/1, 90 at 0,2
1727644736.645643 /dev/pts/1: \r
1727644736.645645 /dev/pts/1: \n
1727644736.645648 /dev/pts/1: \033[K
1727644736.645650 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,3 at 0,3, width 90
1727644736.645652 tty_draw_line: px=0 py=3 nx=90 atx=0 aty=3
1727644736.645653 tty_draw_line: defaults: fg=8, bg=8
1727644736.645655 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645657 tty_clear_line: /dev/pts/1, 90 at 0,3
1727644736.645658 /dev/pts/1: \r
1727644736.645660 /dev/pts/1: \n
1727644736.645662 /dev/pts/1: \033[K
1727644736.645665 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,4 at 0,4, width 90
1727644736.645667 tty_draw_line: px=0 py=4 nx=90 atx=0 aty=4
1727644736.645668 tty_draw_line: defaults: fg=8, bg=8
1727644736.645670 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645672 tty_clear_line: /dev/pts/1, 90 at 0,4
1727644736.645673 /dev/pts/1: \r
1727644736.645675 /dev/pts/1: \n
1727644736.645678 /dev/pts/1: \033[K
1727644736.645680 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,5 at 0,5, width 90
1727644736.645682 tty_draw_line: px=0 py=5 nx=90 atx=0 aty=5
1727644736.645683 tty_draw_line: defaults: fg=8, bg=8
1727644736.645685 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645687 tty_clear_line: /dev/pts/1, 90 at 0,5
1727644736.645688 /dev/pts/1: \r
1727644736.645690 /dev/pts/1: \n
1727644736.645693 /dev/pts/1: \033[K
1727644736.645695 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,6 at 0,6, width 90
1727644736.645697 tty_draw_line: px=0 py=6 nx=90 atx=0 aty=6
1727644736.645700 tty_draw_line: defaults: fg=8, bg=8
1727644736.645702 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645704 tty_clear_line: /dev/pts/1, 90 at 0,6
1727644736.645705 /dev/pts/1: \r
1727644736.645707 /dev/pts/1: \n
1727644736.645710 /dev/pts/1: \033[K
1727644736.645712 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,7 at 0,7, width 90
1727644736.645714 tty_draw_line: px=0 py=7 nx=90 atx=0 aty=7
1727644736.645715 tty_draw_line: defaults: fg=8, bg=8
1727644736.645717 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645719 tty_clear_line: /dev/pts/1, 90 at 0,7
1727644736.645720 /dev/pts/1: \r
1727644736.645722 /dev/pts/1: \n
1727644736.645725 /dev/pts/1: \033[K
1727644736.645727 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,8 at 0,8, width 90
1727644736.645729 tty_draw_line: px=0 py=8 nx=90 atx=0 aty=8
1727644736.645730 tty_draw_line: defaults: fg=8, bg=8
1727644736.645732 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645734 tty_clear_line: /dev/pts/1, 90 at 0,8
1727644736.645735 /dev/pts/1: \r
1727644736.645737 /dev/pts/1: \n
1727644736.645740 /dev/pts/1: \033[K
1727644736.645742 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,9 at 0,9, width 90
1727644736.645744 tty_draw_line: px=0 py=9 nx=90 atx=0 aty=9
1727644736.645746 tty_draw_line: defaults: fg=8, bg=8
1727644736.645747 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645749 tty_clear_line: /dev/pts/1, 90 at 0,9
1727644736.645750 /dev/pts/1: \r
1727644736.645753 /dev/pts/1: \n
1727644736.645755 /dev/pts/1: \033[K
1727644736.645757 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,10 at 0,10, width 90
1727644736.645759 tty_draw_line: px=0 py=10 nx=90 atx=0 aty=10
1727644736.645761 tty_draw_line: defaults: fg=8, bg=8
1727644736.645762 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645764 tty_clear_line: /dev/pts/1, 90 at 0,10
1727644736.645765 /dev/pts/1: \r
1727644736.645768 /dev/pts/1: \n
1727644736.645770 /dev/pts/1: \033[K
1727644736.645773 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,11 at 0,11, width 90
1727644736.645774 tty_draw_line: px=0 py=11 nx=90 atx=0 aty=11
1727644736.645776 tty_draw_line: defaults: fg=8, bg=8
1727644736.645777 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645779 tty_clear_line: /dev/pts/1, 90 at 0,11
1727644736.645780 /dev/pts/1: \r
1727644736.645783 /dev/pts/1: \n
1727644736.645785 /dev/pts/1: \033[K
1727644736.645788 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,12 at 0,12, width 90
1727644736.645789 tty_draw_line: px=0 py=12 nx=90 atx=0 aty=12
1727644736.645791 tty_draw_line: defaults: fg=8, bg=8
1727644736.645792 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645794 tty_clear_line: /dev/pts/1, 90 at 0,12
1727644736.645795 /dev/pts/1: \r
1727644736.645798 /dev/pts/1: \n
1727644736.645800 /dev/pts/1: \033[K
1727644736.645803 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,13 at 0,13, width 90
1727644736.645804 tty_draw_line: px=0 py=13 nx=90 atx=0 aty=13
1727644736.645806 tty_draw_line: defaults: fg=8, bg=8
1727644736.645808 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645809 tty_clear_line: /dev/pts/1, 90 at 0,13
1727644736.645811 /dev/pts/1: \r
1727644736.645813 /dev/pts/1: \n
1727644736.645815 /dev/pts/1: \033[K
1727644736.645818 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,14 at 0,14, width 90
1727644736.645819 tty_draw_line: px=0 py=14 nx=90 atx=0 aty=14
1727644736.645821 tty_draw_line: defaults: fg=8, bg=8
1727644736.645822 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645824 tty_clear_line: /dev/pts/1, 90 at 0,14
1727644736.645825 /dev/pts/1: \r
1727644736.645828 /dev/pts/1: \n
1727644736.645830 /dev/pts/1: \033[K
1727644736.645833 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,15 at 0,15, width 90
1727644736.645834 tty_draw_line: px=0 py=15 nx=90 atx=0 aty=15
1727644736.645836 tty_draw_line: defaults: fg=8, bg=8
1727644736.645838 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645839 tty_clear_line: /dev/pts/1, 90 at 0,15
1727644736.645841 /dev/pts/1: \r
1727644736.645843 /dev/pts/1: \n
1727644736.645845 /dev/pts/1: \033[K
1727644736.645849 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,16 at 0,16, width 90
1727644736.645851 tty_draw_line: px=0 py=16 nx=90 atx=0 aty=16
1727644736.645853 tty_draw_line: defaults: fg=8, bg=8
1727644736.645854 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645856 tty_clear_line: /dev/pts/1, 90 at 0,16
1727644736.645857 /dev/pts/1: \r
1727644736.645860 /dev/pts/1: \n
1727644736.645862 /dev/pts/1: \033[K
1727644736.645864 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,17 at 0,17, width 90
1727644736.645866 tty_draw_line: px=0 py=17 nx=90 atx=0 aty=17
1727644736.645868 tty_draw_line: defaults: fg=8, bg=8
1727644736.645869 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645871 tty_clear_line: /dev/pts/1, 90 at 0,17
1727644736.645872 /dev/pts/1: \r
1727644736.645874 /dev/pts/1: \n
1727644736.645877 /dev/pts/1: \033[K
1727644736.645879 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,18 at 0,18, width 90
1727644736.645881 tty_draw_line: px=0 py=18 nx=90 atx=0 aty=18
1727644736.645883 tty_draw_line: defaults: fg=8, bg=8
1727644736.645884 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645886 tty_clear_line: /dev/pts/1, 90 at 0,18
1727644736.645887 /dev/pts/1: \r
1727644736.645889 /dev/pts/1: \n
1727644736.645892 /dev/pts/1: \033[K
1727644736.645894 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,19 at 0,19, width 90
1727644736.645896 tty_draw_line: px=0 py=19 nx=90 atx=0 aty=19
1727644736.645897 tty_draw_line: defaults: fg=8, bg=8
1727644736.645899 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645901 tty_clear_line: /dev/pts/1, 90 at 0,19
1727644736.645902 /dev/pts/1: \r
1727644736.645904 /dev/pts/1: \n
1727644736.645906 /dev/pts/1: \033[K
1727644736.645909 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,20 at 0,20, width 90
1727644736.645911 tty_draw_line: px=0 py=20 nx=90 atx=0 aty=20
1727644736.645912 tty_draw_line: defaults: fg=8, bg=8
1727644736.645914 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645915 tty_clear_line: /dev/pts/1, 90 at 0,20
1727644736.645917 /dev/pts/1: \r
1727644736.645919 /dev/pts/1: \n
1727644736.645921 /dev/pts/1: \033[K
1727644736.645924 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,21 at 0,21, width 90
1727644736.645926 tty_draw_line: px=0 py=21 nx=90 atx=0 aty=21
1727644736.645927 tty_draw_line: defaults: fg=8, bg=8
1727644736.645929 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645930 tty_clear_line: /dev/pts/1, 90 at 0,21
1727644736.645932 /dev/pts/1: \r
1727644736.645934 /dev/pts/1: \n
1727644736.645936 /dev/pts/1: \033[K
1727644736.645939 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,22 at 0,22, width 90
1727644736.645941 tty_draw_line: px=0 py=22 nx=90 atx=0 aty=22
1727644736.645942 tty_draw_line: defaults: fg=8, bg=8
1727644736.645944 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645945 tty_clear_line: /dev/pts/1, 90 at 0,22
1727644736.645947 /dev/pts/1: \r
1727644736.645949 /dev/pts/1: \n
1727644736.645951 /dev/pts/1: \033[K
1727644736.645954 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,23 at 0,23, width 90
1727644736.645956 tty_draw_line: px=0 py=23 nx=90 atx=0 aty=23
1727644736.645957 tty_draw_line: defaults: fg=8, bg=8
1727644736.645959 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645960 tty_clear_line: /dev/pts/1, 90 at 0,23
1727644736.645962 /dev/pts/1: \r
1727644736.645964 /dev/pts/1: \n
1727644736.645966 /dev/pts/1: \033[K
1727644736.645969 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,24 at 0,24, width 90
1727644736.645971 tty_draw_line: px=0 py=24 nx=90 atx=0 aty=24
1727644736.645972 tty_draw_line: defaults: fg=8, bg=8
1727644736.645974 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645975 tty_clear_line: /dev/pts/1, 90 at 0,24
1727644736.645977 /dev/pts/1: \r
1727644736.645979 /dev/pts/1: \n
1727644736.645981 /dev/pts/1: \033[K
1727644736.645984 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,25 at 0,25, width 90
1727644736.645986 tty_draw_line: px=0 py=25 nx=90 atx=0 aty=25
1727644736.645987 tty_draw_line: defaults: fg=8, bg=8
1727644736.645989 tty_draw_line: 90 to end of line (0 cleared)
1727644736.645993 tty_clear_line: /dev/pts/1, 90 at 0,25
1727644736.645995 /dev/pts/1: \r
1727644736.645997 /dev/pts/1: \n
1727644736.645999 /dev/pts/1: \033[K
1727644736.646002 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,26 at 0,26, width 90
1727644736.646004 tty_draw_line: px=0 py=26 nx=90 atx=0 aty=26
1727644736.646005 tty_draw_line: defaults: fg=8, bg=8
1727644736.646007 tty_draw_line: 90 to end of line (0 cleared)
1727644736.646008 tty_clear_line: /dev/pts/1, 90 at 0,26
1727644736.646010 /dev/pts/1: \r
1727644736.646012 /dev/pts/1: \n
1727644736.646014 /dev/pts/1: \033[K
1727644736.646017 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,27 at 0,27, width 90
1727644736.646018 tty_draw_line: px=0 py=27 nx=90 atx=0 aty=27
1727644736.646020 tty_draw_line: defaults: fg=8, bg=8
1727644736.646022 tty_draw_line: 90 to end of line (0 cleared)
1727644736.646023 tty_clear_line: /dev/pts/1, 90 at 0,27
1727644736.646025 /dev/pts/1: \r
1727644736.646027 /dev/pts/1: \n
1727644736.646029 /dev/pts/1: \033[K
1727644736.646032 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,28 at 0,28, width 90
1727644736.646033 tty_draw_line: px=0 py=28 nx=90 atx=0 aty=28
1727644736.646035 tty_draw_line: defaults: fg=8, bg=8
1727644736.646037 tty_draw_line: 90 to end of line (0 cleared)
1727644736.646038 tty_clear_line: /dev/pts/1, 90 at 0,28
1727644736.646040 /dev/pts/1: \r
1727644736.646042 /dev/pts/1: \n
1727644736.646044 /dev/pts/1: \033[K
1727644736.646047 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,29 at 0,29, width 90
1727644736.646048 tty_draw_line: px=0 py=29 nx=90 atx=0 aty=29
1727644736.646050 tty_draw_line: defaults: fg=8, bg=8
1727644736.646051 tty_draw_line: 90 to end of line (0 cleared)
1727644736.646053 tty_clear_line: /dev/pts/1, 90 at 0,29
1727644736.646054 /dev/pts/1: \r
1727644736.646057 /dev/pts/1: \n
1727644736.646059 /dev/pts/1: \033[K
1727644736.646062 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,30 at 0,30, width 90
1727644736.646063 tty_draw_line: px=0 py=30 nx=90 atx=0 aty=30
1727644736.646065 tty_draw_line: defaults: fg=8, bg=8
1727644736.646066 tty_draw_line: 90 to end of line (0 cleared)
1727644736.646068 tty_clear_line: /dev/pts/1, 90 at 0,30
1727644736.646069 /dev/pts/1: \r
1727644736.646072 /dev/pts/1: \n
1727644736.646074 /dev/pts/1: \033[K
1727644736.646076 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,31 at 0,31, width 90
1727644736.646078 tty_draw_line: px=0 py=31 nx=90 atx=0 aty=31
1727644736.646080 tty_draw_line: defaults: fg=8, bg=8
1727644736.646081 tty_draw_line: 90 to end of line (0 cleared)
1727644736.646083 tty_clear_line: /dev/pts/1, 90 at 0,31
1727644736.646084 /dev/pts/1: \r
1727644736.646086 /dev/pts/1: \n
1727644736.646089 /dev/pts/1: \033[K
1727644736.646091 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,32 at 0,32, width 90
1727644736.646093 tty_draw_line: px=0 py=32 nx=90 atx=0 aty=32
1727644736.646095 tty_draw_line: defaults: fg=8, bg=8
1727644736.646096 tty_draw_line: 90 to end of line (0 cleared)
1727644736.646098 tty_clear_line: /dev/pts/1, 90 at 0,32
1727644736.646099 /dev/pts/1: \r
1727644736.646101 /dev/pts/1: \n
1727644736.646104 /dev/pts/1: \033[K
1727644736.646106 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,33 at 0,33, width 90
1727644736.646108 tty_draw_line: px=0 py=33 nx=90 atx=0 aty=33
1727644736.646110 tty_draw_line: defaults: fg=8, bg=8
1727644736.646111 tty_draw_line: 90 to end of line (0 cleared)
1727644736.646113 tty_clear_line: /dev/pts/1, 90 at 0,33
1727644736.646114 /dev/pts/1: \r
1727644736.646116 /dev/pts/1: \n
1727644736.646119 /dev/pts/1: \033[K
1727644736.646121 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,34 at 0,34, width 90
1727644736.646123 tty_draw_line: px=0 py=34 nx=90 atx=0 aty=34
1727644736.646125 tty_draw_line: defaults: fg=8, bg=8
1727644736.646126 tty_draw_line: 90 to end of line (0 cleared)
1727644736.646128 tty_clear_line: /dev/pts/1, 90 at 0,34
1727644736.646129 /dev/pts/1: \r
1727644736.646131 /dev/pts/1: \n
1727644736.646134 /dev/pts/1: \033[K
1727644736.646136 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,35 at 0,35, width 90
1727644736.646138 tty_draw_line: px=0 py=35 nx=90 atx=0 aty=35
1727644736.646141 tty_draw_line: defaults: fg=8, bg=8
1727644736.646143 tty_draw_line: 90 to end of line (0 cleared)
1727644736.646144 tty_clear_line: /dev/pts/1, 90 at 0,35
1727644736.646146 /dev/pts/1: \r
1727644736.646148 /dev/pts/1: \n
1727644736.646150 /dev/pts/1: \033[K
1727644736.646153 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,36 at 0,36, width 90
1727644736.646155 tty_draw_line: px=0 py=36 nx=90 atx=0 aty=36
1727644736.646156 tty_draw_line: defaults: fg=8, bg=8
1727644736.646158 tty_draw_line: 90 to end of line (0 cleared)
1727644736.646159 tty_clear_line: /dev/pts/1, 90 at 0,36
1727644736.646161 /dev/pts/1: \r
1727644736.646163 /dev/pts/1: \n
1727644736.646165 /dev/pts/1: \033[K
1727644736.646168 screen_redraw_draw_pane: /dev/pts/1 %0 line 0,37 at 0,37, width 90
1727644736.646170 tty_draw_line: px=0 py=37 nx=90 atx=0 aty=37
